806,NVIDIA GeForce GTX 670,GK104 Kepler,0x10DE,0x1189,0,0
807,NVIDIA GeForce GTX 680M,GK104 Kepler,0x10DE,0x11A0,0,1
808,NVIDIA GeForce GTX 670MX,GK106 Kepler,0x10DE,0x11A1,0,1
809,NVIDIA GeForce GTX 675MX,GK104 Kepler,0x10DE,0x11A2,0,1
810,NVIDIA GeForce GTX 680MX,GK104 Kepler,0x10DE,0x11A3,0,1
811,NVIDIA GeForce GTX 675MX,GK104 Kepler,0x10DE,0x11A7,0,1
812,NVIDIA Quadro K5000,,0x10DE,0x11BA,0,0
813,NVIDIA Quadro K5000M,,0x10DE,0x11BC,0,1
814,NVIDIA Quadro K4000M,,0x10DE,0x11BD,0,1
815,NVIDIA Quadro K3000M,,0x10DE,0x11BE,0,1
816,NVIDIA GRID K2,,0x10DE,0x11BF,0,0
817,NVIDIA GeForce GTX 660,,0x10DE,0x11C0,0,0
818,NVIDIA GeForce GTX 650 Ti,,0x10DE,0x11C6,0,0
819,NVIDIA Quadro K4000,,0x10DE,0x11FA,0,0
820,NVIDIA GeForce GTX 560 Ti,,0x10DE,0x1200,0,0
821,NVIDIA GeForce GTX 560,,0x10DE,0x1201,0,0
822,NVIDIA GeForce GTX 460 v2,,0x10DE,0x1205,0,0
823,NVIDIA GeForce  GTX 555,,0x10DE,0x1206,0,0
824,NVIDIA GeForce GT 645,,0x10DE,0x1207,0,0
825,NVIDIA GeForce GTX 560 SE,,0x10DE,0x1208,0,0
826,NVIDIA GeForce GTX 570M,,0x10DE,0x1210,0,1
827,NVIDIA GeForce GTX 580M,,0x10DE,0x1211,0,1
828,NVIDIA GeForce GTX 675M,,0x10DE,0x1212,0,1
829,NVIDIA GeForce GTX 670M,,0x10DE,0x1213,0,1
830,NVIDIA GeForce GT 545,,0x10DE,0x1241,0,0
831,NVIDIA GeForce GT 545,,0x10DE,0x1243,0,0
832,NVIDIA GeForce GTX 550 Ti,,0x10DE,0x1244,0,0
833,NVIDIA GeForce GTS 450,,0x10DE,0x1245,0,0
834,NVIDIA GeForce GT 550M,,0x10DE,0x1246,0,1
835,NVIDIA GeForce GT 635M,,0x10DE,0x1247,0,1
836,NVIDIA GeForce GT 555M,,0x10DE,0x1248,0,1
837,NVIDIA GeForce GTS 450,,0x10DE,0x1249,0,0
838,NVIDIA GeForce GT 640,,0x10DE,0x124B,0,0
839,NVIDIA GeForce GT 555M,,0x10DE,0x124D,0,1
840,NVIDIA GeForce GTX 560M,,0x10DE,0x1251,0,1
841,NVIDIA GeForce GTX TITAN,GK110 Kepler,0x10DE,0x1035,0,0
842,NVIDIA GeForce GTX TITAN BLACK,GK110B Kepler,0x10DE,0x100C,0,0
843,NVIDIA GeForce GTX 750,GM107 Maxwell,0x10DE,0x1381,0,0
844,NVIDIA GeForce GTX 750 Ti,GM107 Maxwell,0x10DE,0x105F,0,0
845,NVIDIA GeForce GTX 760,GK104 Kepler,0x10DE,0x1187,0,0
846,NVIDIA GeForce GTX 760 Ti (OEM),GK104 Kepler,0x10DE,0x1189,0,0
847,NVIDIA GeForce GTX 760M,GK106 Kepler,0x10DE,0x11E3,0,1
848,NVIDIA GeForce GTX 765M,GK106 Kepler,0x10DE,0x11E2,0,1
849,NVIDIA GeForce GTX 770,GK104 Kepler,0x10DE,0x1184,0,0
850,NVIDIA GeForce GTX 770M,GK106 Kepler,0x10DE,0x11E0,0,1
851,NVIDIA GeForce GTX 780,GK110 Kepler,0x10DE,0x1004,0,0
852,NVIDIA GeForce GTX 780 Ti,GK110B Kepler,0x10DE,0x100A,0,0
853,NVIDIA GeForce GTX 780M,GK104 Kepler,0x10DE,0x119F,0,1
854,NVIDIA GeForce GTX 880M,GK104 Kepler,0x10DE,0x1198,0,1
855,NVIDIA GeForce GTX 960,GM206 Maxwell,0x10DE,0x1401,0,0
856,NVIDIA GeForce GTX 970,GM204 Maxwell,0x10DE,0x13C2,0,0
857,NVIDIA GeForce GTX 980,GM204 Maxwell,0x10DE,0x13C0,0,0
